attribute_a,attribute_b,value
Bushy_Eyebrows,Rosy_Cheeks,-0.3380962908267975
Black_Hair,Wearing_Necklace,-0.33698582649230957
Receding_Hairline,Wearing_Earrings,-0.33664670586586
Bangs,Rosy_Cheeks,0.3363712728023529
Arched_Eyebrows,Straight_Hair,-0.3349725604057312
Big_Lips,Blurry,-0.3349699378013611
Black_Hair,No_Beard,-0.3348929286003113
Blurry,Wavy_Hair,-0.3348884582519531
Bushy_Eyebrows,Pointy_Nose,-0.3342708349227905
Pointy_Nose,Straight_Hair,-0.3341997265815735
Receding_Hairline,Rosy_Cheeks,-0.3341217041015625
Bangs,Pointy_Nose,0.3287928104400635
Double_Chin,Oval_Face,-0.3285374641418457
Arched_Eyebrows,Mouth_Slightly_Open,0.32775676250457764
Brown_Hair,Sideburns,-0.3276623487472534
Gray_Hair,Sideburns,0.32649320363998413
Straight_Hair,Wearing_Lipstick,-0.3239530622959137
Receding_Hairline,Sideburns,0.3233404755592346
Oval_Face,Wearing_Necktie,-0.32076460123062134
5_o_Clock_Shadow,Chubby,0.31992241740226746
5_o_Clock_Shadow,Wearing_Hat,0.31978967785835266
5_o_Clock_Shadow,Double_Chin,0.31813114881515503
Goatee,Mouth_Slightly_Open,-0.3164766728878021
Blond_Hair,Straight_Hair,-0.3154165744781494
Heavy_Makeup,Mouth_Slightly_Open,0.3151744604110718
Heavy_Makeup,Straight_Hair,-0.3150876462459564
Bangs,Eyeglasses,-0.3147655725479126
Black_Hair,Goatee,0.313709557056427
Narrow_Eyes,Oval_Face,-0.3135041892528534
Big_Lips,Brown_Hair,0.3129235506057739
Bangs,Brown_Hair,0.31241369247436523
Pale_Skin,Wearing_Hat,-0.31160712242126465
5_o_Clock_Shadow,Eyeglasses,0.31151139736175537
Receding_Hairline,Wearing_Hat,0.30914977192878723
Male,Mouth_Slightly_Open,-0.305677592754364
Black_Hair,Pointy_Nose,-0.30264049768447876
Mouth_Slightly_Open,Wearing_Lipstick,0.302057683467865
Bangs,Wearing_Hat,-0.3003719449043274
Brown_Hair,Pale_Skin,0.2968195080757141
Rosy_Cheeks,Straight_Hair,-0.2944123148918152
Pale_Skin,Pointy_Nose,0.2943725287914276
Big_Lips,Bushy_Eyebrows,-0.29299265146255493
Big_Lips,Straight_Hair,-0.29230737686157227
Black_Hair,Male,0.29200121760368347
Blurry,Young,-0.2893238067626953
Bangs,Bushy_Eyebrows,-0.28861069679260254
Bushy_Eyebrows,Mouth_Slightly_Open,-0.2848473787307739
Wearing_Hat,Wearing_Necktie,0.2843773365020752
Blond_Hair,Mouth_Slightly_Open,0.2842572331428528
Black_Hair,Rosy_Cheeks,-0.28422844409942627
Bangs,Young,0.2818371653556824
5_o_Clock_Shadow,Smiling,-0.28086555004119873
Attractive,Narrow_Eyes,-0.27852240204811096
Big_Nose,Black_Hair,0.2777111828327179
Bushy_Eyebrows,Pale_Skin,-0.2776431441307068
Blurry,Brown_Hair,-0.2770065367221832
Big_Nose,High_Cheekbones,-0.275052547454834
Brown_Hair,High_Cheekbones,0.2741910219192505
Black_Hair,Sideburns,0.2736016511917114
Bags_Under_Eyes,High_Cheekbones,-0.26963987946510315
Narrow_Eyes,Wearing_Hat,0.2667035460472107
Blurry,Wearing_Necklace,-0.26556313037872314
Blurry,Chubby,0.2613970935344696
Eyeglasses,Smiling,-0.25914400815963745
Bags_Under_Eyes,Straight_Hair,0.2589183747768402
Gray_Hair,Wearing_Hat,0.2575005888938904
Brown_Hair,Smiling,0.25652387738227844
Straight_Hair,Wearing_Necktie,0.2534124553203583
5_o_Clock_Shadow,Young,-0.2527317702770233
Blond_Hair,Blurry,-0.24630913138389587
Black_Hair,Wearing_Lipstick,-0.24605023860931396
Mouth_Slightly_Open,Wavy_Hair,0.2452239692211151
5_o_Clock_Shadow,Gray_Hair,0.2374587059020996
Brown_Hair,Bushy_Eyebrows,-0.23567739129066467
No_Beard,Straight_Hair,-0.23509539663791656
Blurry,Male,0.2321162223815918
Bangs,High_Cheekbones,0.22858557105064392
Pale_Skin,Smiling,-0.2272903025150299
Oval_Face,Receding_Hairline,-0.22598180174827576
5_o_Clock_Shadow,Brown_Hair,-0.22534550726413727
Black_Hair,Heavy_Makeup,-0.2242889553308487
Blond_Hair,Brown_Hair,0.22043654322624207
Narrow_Eyes,Rosy_Cheeks,-0.21944479644298553
Mouth_Slightly_Open,Narrow_Eyes,0.21644940972328186
Big_Lips,Smiling,0.216071218252182
5_o_Clock_Shadow,Receding_Hairline,0.2094883918762207
Pale_Skin,Wearing_Earrings,0.2081596851348877
Bald,High_Cheekbones,-0.20658791065216064
Heavy_Makeup,Narrow_Eyes,-0.20299702882766724
Bushy_Eyebrows,Smiling,-0.20263387262821198
Bangs,Oval_Face,0.2007598876953125
Chubby,High_Cheekbones,-0.20012420415878296
High_Cheekbones,Wearing_Necktie,-0.1988605409860611
Bald,Blurry,0.19651564955711365
Black_Hair,Wearing_Earrings,-0.19583478569984436
Big_Lips,Mouth_Slightly_Open,0.19513557851314545
Black_Hair,Mouth_Slightly_Open,-0.1937001347541809
Eyeglasses,Narrow_Eyes,0.192113995552063
Chubby,Narrow_Eyes,0.18791741132736206
Arched_Eyebrows,Black_Hair,-0.18661214411258698
Blurry,Double_Chin,0.18593114614486694
High_Cheekbones,Straight_Hair,-0.18301817774772644
Attractive,Bushy_Eyebrows,-0.1828717440366745
Bushy_Eyebrows,Chubby,0.18148748576641083
Blurry,Gray_Hair,0.18046699464321136
Black_Hair,High_Cheekbones,-0.180103600025177
Arched_Eyebrows,Narrow_Eyes,-0.17959105968475342
Bald,Bushy_Eyebrows,0.1779310703277588
Narrow_Eyes,Wearing_Lipstick,-0.17704810202121735
Bags_Under_Eyes,Black_Hair,0.1762203872203827
Mouth_Slightly_Open,Pointy_Nose,0.17522573471069336
Black_Hair,Pale_Skin,-0.17342087626457214
Sideburns,Straight_Hair,0.172941654920578
Bangs,Smiling,0.1722187101840973
Big_Nose,Straight_Hair,0.17125728726387024
Bushy_Eyebrows,Eyeglasses,0.17123806476593018
Narrow_Eyes,Wearing_Earrings,-0.17121219635009766
Bushy_Eyebrows,Double_Chin,0.1663450449705124
Blurry,Receding_Hairline,0.16608312726020813
Blurry,Bushy_Eyebrows,-0.15994054079055786
Big_Nose,Blurry,0.15884873270988464
Attractive,Mouth_Slightly_Open,0.15514019131660461
Brown_Hair,Straight_Hair,-0.15466853976249695
Double_Chin,Narrow_Eyes,0.1535423994064331
Blurry,Mustache,0.14664050936698914
Goatee,Straight_Hair,0.14577385783195496
Bushy_Eyebrows,Wearing_Hat,0.1402948647737503
Black_Hair,Wearing_Necktie,0.13971075415611267
Mustache,Straight_Hair,0.13909131288528442
Black_Hair,Blurry,-0.13878512382507324
Black_Hair,Smiling,-0.1315383017063141
Bushy_Eyebrows,Oval_Face,-0.12911145389080048
Bangs,Black_Hair,-0.12849058210849762
Blurry,No_Beard,-0.12804803252220154
High_Cheekbones,Pale_Skin,-0.12778490781784058
Bags_Under_Eyes,Blurry,0.12701982259750366
Mouth_Slightly_Open,Straight_Hair,-0.12667344510555267
Big_Nose,Smiling,-0.1257050782442093
Brown_Hair,Narrow_Eyes,-0.1246609091758728
Black_Hair,Young,0.1237282007932663
Narrow_Eyes,Wavy_Hair,-0.12306460738182068
Blurry,Straight_Hair,-0.1216895580291748
Gray_Hair,High_Cheekbones,-0.12136729061603546
Eyeglasses,Straight_Hair,0.12069437652826309
Black_Hair,Eyeglasses,0.12029937654733658
Narrow_Eyes,Young,-0.12024687230587006
Bald,Smiling,-0.1192292645573616
Eyeglasses,Mouth_Slightly_Open,-0.115451380610466
Big_Lips,Narrow_Eyes,-0.11508408188819885
Chubby,Smiling,-0.11378665268421173
Blurry,Goatee,0.10963186621665955
Blond_Hair,Narrow_Eyes,-0.10942839831113815
High_Cheekbones,Young,0.10655869543552399
Male,Narrow_Eyes,0.10591495037078857
Big_Nose,Narrow_Eyes,0.10476769506931305
Mouth_Slightly_Open,Wearing_Hat,-0.10374464839696884
Black_Hair,Chubby,0.10253897309303284
Blurry,Mouth_Slightly_Open,-0.10192743688821793
Black_Hair,Gray_Hair,-0.09972155839204788
Double_Chin,High_Cheekbones,-0.09940584748983383
Narrow_Eyes,Wearing_Necklace,-0.09843228757381439
Bags_Under_Eyes,Narrow_Eyes,0.09692224860191345
Bags_Under_Eyes,Smiling,-0.09287801384925842
Bushy_Eyebrows,Gray_Hair,0.09260748326778412
Straight_Hair,Young,0.09174945950508118
Mouth_Slightly_Open,Receding_Hairline,0.09098168462514877
5_o_Clock_Shadow,Narrow_Eyes,-0.08928593248128891
Narrow_Eyes,Pale_Skin,-0.08731722086668015
Mouth_Slightly_Open,Wearing_Necktie,-0.08333592861890793
Brown_Hair,Mouth_Slightly_Open,0.08191206306219101
Attractive,Black_Hair,-0.08097442239522934
Bags_Under_Eyes,Mouth_Slightly_Open,-0.0801897644996643
Attractive,Straight_Hair,-0.08000005781650543
Bangs,Blurry,-0.07728181034326553
Bushy_Eyebrows,Narrow_Eyes,-0.07181045413017273
Smiling,Straight_Hair,-0.07157906144857407
Smiling,Wearing_Necktie,-0.07101937383413315
Big_Nose,Mouth_Slightly_Open,-0.06917477399110794
Oval_Face,Pale_Skin,0.06819377094507217
Double_Chin,Mouth_Slightly_Open,0.06817148625850677
Chubby,Straight_Hair,0.06806081533432007
Bangs,Straight_Hair,-0.06699518859386444
Blurry,Sideburns,0.065965935587883
Bald,Narrow_Eyes,0.06407894194126129
Gray_Hair,Narrow_Eyes,0.06375262141227722
Pale_Skin,Rosy_Cheeks,0.06373436748981476
Black_Hair,Narrow_Eyes,-0.06025984138250351
High_Cheekbones,Narrow_Eyes,-0.05961714684963226
Oval_Face,Straight_Hair,0.057201042771339417
Pale_Skin,Straight_Hair,-0.05385003983974457
5_o_Clock_Shadow,Blurry,-0.051840849220752716
Bangs,Narrow_Eyes,0.05165347829461098
Gray_Hair,Smiling,-0.049724798649549484
Bangs,Mouth_Slightly_Open,0.04714855179190636
Bald,Mouth_Slightly_Open,-0.044663358479738235
High_Cheekbones,Receding_Hairline,-0.043436646461486816
Blurry,Pale_Skin,-0.04178934544324875
Big_Lips,Black_Hair,0.040439385920763016
Blurry,Wearing_Necktie,0.039754658937454224
Straight_Hair,Wearing_Hat,-0.03931525722146034
Bald,Straight_Hair,0.038017235696315765
Narrow_Eyes,Sideburns,-0.0376415029168129
Smiling,Young,0.036217767745256424
Receding_Hairline,Straight_Hair,-0.0359821654856205
Double_Chin,Straight_Hair,0.03566369414329529
Mustache,Narrow_Eyes,0.035408634692430496
Narrow_Eyes,Straight_Hair,-0.034238360822200775
Bushy_Eyebrows,Receding_Hairline,0.026019267737865448
Black_Hair,Wearing_Hat,0.025698136538267136
Bald,Black_Hair,0.02312108501791954
Black_Hair,Double_Chin,0.0207180455327034
Narrow_Eyes,Receding_Hairline,0.01856817677617073
Narrow_Eyes,No_Beard,-0.018367554992437363
Black_Hair,Oval_Face,0.01771904155611992
Black_Hair,Receding_Hairline,-0.014643874019384384
Goatee,Narrow_Eyes,0.01211919542402029
Narrow_Eyes,Wearing_Necktie,0.010951883159577847
Gray_Hair,Straight_Hair,0.010588014498353004
Mouth_Slightly_Open,Young,-0.010022684931755066
Receding_Hairline,Smiling,0.009506788104772568
Bushy_Eyebrows,Young,-0.007331535220146179
Narrow_Eyes,Smiling,-0.0028135888278484344
Gray_Hair,Mouth_Slightly_Open,-0.0016703419387340546
Chubby,Mouth_Slightly_Open,0.0016178712248802185
Double_Chin,Smiling,-0.0006538927555084229
